mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__max_iter,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.012210845947265625,0.005843409388221415,0.005750036239624024,0.00187417870371648,10.0,500,l2,lbfgs,"{'clf__C': 10.0, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.6875,0.5333333333333333,0.6896551724137931,0.6666666666666666,0.6,0.6354310344827586,0.06050850817338618,1
0.04430241584777832,0.01832093269467113,0.027394771575927734,0.014471806372383624,3.0,500,l2,lbfgs,"{'clf__C': 3.0, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.6875,0.5333333333333333,0.6896551724137931,0.6666666666666666,0.6,0.6354310344827586,0.06050850817338618,1
0.023694181442260744,0.004600568529672612,0.01387648582458496,0.0015166642743594785,0.1,500,l2,lbfgs,"{'clf__C': 0.1, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.7272727272727273,0.5161290322580645,0.6428571428571429,0.6875,0.5806451612903226,0.6308808127356514,0.07527570369872356,3
0.042620611190795896,0.010406998204330014,0.02238602638244629,0.00747767864586984,1.0,500,l2,lbfgs,"{'clf__C': 1.0, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.6875,0.5333333333333333,0.6428571428571429,0.6666666666666666,0.6,0.6260714285714285,0.054741714704585075,4
