mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11482672691345215,0.04544401125078688,0.013775062561035157,0.007800250137704763,0.0,0.03,"{'l2_regularization': 0.0, 'learning_rate': 0.03}",0.631578947368421,0.3684210526315789,0.5789473684210527,0.5789473684210527,0.5555555555555556,0.5426900584795321,0.09062629533478603,1
0.1293013095855713,0.030337077718600322,0.020172643661499023,0.007497396289088966,0.0,0.1,"{'l2_regularization': 0.0, 'learning_rate': 0.1}",0.631578947368421,0.3684210526315789,0.5789473684210527,0.5789473684210527,0.5555555555555556,0.5426900584795321,0.09062629533478603,1
0.15542206764221192,0.0063541013920425625,0.009061431884765625,0.006065622085998635,0.1,0.03,"{'l2_regularization': 0.1, 'learning_rate': 0.03}",0.631578947368421,0.3684210526315789,0.5789473684210527,0.5789473684210527,0.5555555555555556,0.5426900584795321,0.09062629533478603,1
0.15492005348205568,0.016605779220730192,0.00873394012451172,0.005794133140276363,0.1,0.1,"{'l2_regularization': 0.1, 'learning_rate': 0.1}",0.631578947368421,0.3684210526315789,0.5789473684210527,0.5789473684210527,0.5555555555555556,0.5426900584795321,0.09062629533478603,1
